delta_phi_rad,normalized_susceptibility,ci_low,ci_high,bootstrap_draws
-1.0471975511965976,0.5898082170743013,0.2577702024656071,1.2384188033362715,2000
-0.5235987755982988,0.9178762020877268,0.7261739649722083,1.2923516986653163,2000
0.0,1.0,1.0,1.0,2000
0.5235987755982988,0.9178762020877268,0.7261739649722083,1.2923516986653163,2000
1.0471975511965976,0.5898082170743013,0.2577702024656071,1.2384188033362715,2000
