delta_phi_rad,normalized_order_empirical,ci_low,ci_high
-0.3141592653589793,0.29371806414049567,0.2190658696090099,0.3610707882893878
-0.30368728984701354,0.2840991664819884,0.21117918638146388,0.349875618906226
-0.29321531433504755,0.2744621630391973,0.2033730802140583,0.33859799477639574
-0.28274333882308156,0.26480778624723067,0.19564564953226807,0.3272402485370556
-0.27227136331111557,0.2551367578888154,0.18796525005036127,0.31584296038659493
-0.2617993877991496,0.2454497893476528,0.18033079368290328,0.30437302338617395
-0.2513274122871836,0.23574758187498027,0.17274112162391567,0.29282550222347253
-0.2408554367752176,0.2260308268689679,0.16519500644377294,0.2812030735786705
-0.2303834612632516,0.216300206166569,0.15769115425650188,0.2695084645807502
-0.2199114857512856,0.20655639234742906,0.1502282069552388,0.2577444510748962
-0.20943951023931962,0.19680004904944634,0.14280474451353412,0.24591385584428802
-0.19896753472735362,0.1870318312955652,0.13541928735012682,0.2340195467879337
-0.18849555921538763,0.1772523858313721,0.1280702987547509,0.22206443505623838
-0.17802358370342164,0.1674623514730534,0.1207561873724724,0.210046006318639
-0.16755160819145565,0.15766235946526252,0.11347530974399997,0.19795816332412436
-0.15707963267948966,0.14785303384843604,0.10622597289935568,0.1858198305137631
-0.14660765716752389,0.13803499183508744,0.09900643700223959,0.17363659944342566
-0.1361356816555579,0.12820884419459655,0.09181491804237106,0.1614113298908537
-0.1256637061435919,0.11837519564601001,0.08464959057304497,0.14914690893931448
-0.11519173063162591,0.10853464525835092,0.07750859049109113,0.13684624913484406
-0.10471975511965992,0.09868778685793714,0.0703900178563883,0.12451228661980865
-0.09424777960769393,0.08883520944219478,0.06329129653786178,0.11214797924451243
-0.08377580409572793,0.0789774975994497,0.05620526979032268,0.09975630465860642
-0.07330382858376194,0.06911523193417268,0.04913808781967883,0.0873402583840703
-0.06283185307179595,0.05924898949714852,0.0420874538436303,0.0749028518715583
-0.05235987755982996,0.049379344220034885,0.03505104761648681,0.062447110541916304
-0.04188790204786397,0.039506867353771784,0.02802652873644801,0.04997607181469145
-0.031415926535897976,0.029632127910298726,0.02101153997344592,0.03749278312546932
-0.020943951023931984,0.019755693107033578,0.014003710614153784,0.02500029993388326
-0.010471975511965992,0.009878128813563921,0.007000659820748469,0.012501683724150999
-2.220446049250313e-16,2.0945485361463886e-16,1.4843142380872554e-16,2.650927664964122e-16
0.01047197551196577,-0.009878128813563711,-0.012501683724150735,-0.00700065982074832
0.02094395102393176,-0.019755693107033366,-0.025000299933882995,-0.014003710614153642
0.031415926535897754,-0.029632127910298525,-0.03749278312546906,-0.021011539973445778
0.041887902047863745,-0.039506867353771576,-0.049976071814691186,-0.02802652873644787
0.05235987755982974,-0.04937934422003468,-0.06244711054191604,-0.03505104761648666
0.06283185307179573,-0.059248989497148304,-0.07490285187155804,-0.04208745384363016
0.07330382858376172,-0.06911523193417247,-0.08734025838407002,-0.04913808781967869
0.08377580409572771,-0.0789774975994495,-0.09975630465860616,-0.056205269790322525
0.0942477796076937,-0.08883520944219457,-0.11214797924451218,-0.06329129653786163
0.1047197551196597,-0.09868778685793693,-0.1245122866198084,-0.07039001785638818
0.11519173063162569,-0.10853464525835071,-0.1368462491348438,-0.07750859049109098
0.12566370614359168,-0.1183751956460098,-0.1491469089393142,-0.08464959057304483
0.13613568165555767,-0.12820884419459633,-0.16141132989085344,-0.09181491804237091
0.14660765716752344,-0.138034991835087,-0.1736365994434251,-0.09900643700223928
0.15707963267948943,-0.14785303384843582,-0.18581983051376286,-0.10622597289935552
0.16755160819145543,-0.1576623594652623,-0.1979581633241241,-0.11347530974399983
0.17802358370342142,-0.16746235147305322,-0.21004600631863876,-0.12075618737247225
