time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
0.0,0.0,0.0,-6.92993606284801,1.0992066732550276e-15,6.92993606284801,1.0992066732550276e-15,0.0,0.0
0.2,0.6474538783887767,0.21887051326882115,-8.06923650614101,0.054003961947611964,7.76024757938483,0.044682452955423245,-2.895025464377693e-05,2.0555268110272314e-05
0.4,1.2847825236125874,0.4291146342476664,-9.702284991899301,0.1208764671079835,8.757426341413655,0.09039615183810104,-0.0007540696868696853,0.0001304681412901494
0.6000000000000001,1.925126938802318,0.6427752139550572,-10.940323334934522,0.17086359925857023,9.827976153001845,0.1352841028639622,-0.003204852701434569,0.00036382319508867014
0.8,2.5730658475538997,0.855847435872741,-11.103325540063492,0.17855260125429456,10.911316185542741,0.17060405553248978,-0.006474744161877417,0.0006220787758201586
1.0,-3.0705607860354243,1.0686875028644418,-10.217206225173545,0.1420317598724526,11.950366733867348,0.18567258360507727,-0.0066423954758125636,0.0006711749594693988
1.2000000000000002,-2.427185616172824,1.2875278957494083,-9.49141813359687,0.07400394593956099,12.869022175990844,0.18199726281230935,-0.0055951722064075645,0.0006783413755121117
1.4000000000000001,-1.7884280986069152,1.4996771105165514,-9.090380051198037,0.028746880508355093,13.602871702884704,0.16152930926964176,-0.0029642878425016,0.0006840280807859863
1.6,-1.154439064888612,1.7177877317173569,-8.832832929124047,0.10465646271704801,14.091473219651723,0.12983109880385155,0.0017604990240471397,0.0007043464874124384
1.8,-0.5096849047975668,1.9299021599055761,-8.569437706757085,0.1432996534041649,14.295036049125503,0.09225632304254532,0.008683973263230265,0.0007963656699456135
2.0,0.1289579365603164,2.1507023825849996,-8.519342768856871,0.11540416327604561,14.194052561068201,0.06216537946014504,0.017566856661882634,0.0009852602372186791
2.2,0.7634678983434307,2.3655386292840297,-9.446182274682112,0.049505400830767016,13.77032935727558,0.06877189477181708,0.027038852735874874,0.0011782607598668086
2.4000000000000004,1.4080738684981755,2.581290986123795,-10.785014554717986,0.07423028465659588,13.05801467193742,0.10728613023896266,0.03374019020160626,0.0012422378435567388
2.6,2.0523822898123303,2.8039790409892724,-11.63781573576809,0.12597957520117367,12.122825026484723,0.1456468243473577,0.0361380586986089,0.0011099250564530474
2.8000000000000003,2.689564982857426,3.0192300425600562,-11.39919562193262,0.13703865756701974,11.12689519133989,0.1674172349372646,0.03696221837501233,0.0008888536833920068
3.0,-2.952104068817247,-3.051932217351738,-10.368159590065265,0.10813314288046766,10.256020655108832,0.17486237786846962,0.03764808136774832,0.0006950088543744279
3.2,-2.3125075509545354,-2.8389129607215873,-9.614661099005218,0.0479319322765165,9.540901320622758,0.16881768843157838,0.03829753510943397,0.000683111386780699
3.4000000000000004,-1.6714924998965512,-2.62227328343409,-9.187146086218867,0.05076174109213831,8.950390657304938,0.14979908277316753,0.03850996320934507,0.0008117453025330408
3.6,-1.0329805549780486,-2.4073299538100232,-8.902517228626506,0.12193366909826008,8.463611678283193,0.12180126557076336,0.03810549436239498,0.0008793536078047242
3.8000000000000003,-0.40076711944185,-2.1936721314302186,-8.620414368341702,0.15423452831956178,8.077909608262047,0.09283203404029748,0.03754489362988295,0.0008862492118433953
4.0,0.2469460369092137,-1.9772976650826242,-8.74398690168377,0.1162324210055892,7.785649595795694,0.0692332039901947,0.037013685849403184,0.0008733482549108774
4.2,0.883389847651321,-1.7596179371490543,-9.79989620999198,0.05495355088899341,7.567723840905441,0.0516014876948342,0.03617152407016978,0.0008678832192147883
4.4,1.5286989443381482,-1.5377539799453874,-11.078945413965553,0.08362662277051376,7.405297540933107,0.03846006509675974,0.03446589684620392,0.0008900374991393868
4.6000000000000005,2.169845314719062,-1.322189099221328,-11.72062313456892,0.12599896907304298,7.28423657254969,0.028665386858508633,0.031205725552864605,0.0009616509373000297
4.800000000000001,2.8180985672316976,-1.1067141685296427,-11.228698327394758,0.12977125665014755,7.194006369261014,0.021365132941940562,0.026504391419873773,0.0010849009977319875
5.0,-2.821901625029113,-0.8977122109585702,-10.200579783224194,0.09892032690968285,7.126755217265179,0.015924044837765706,0.021889795209906894,0.0012101201504332517
5.2,-2.1802915220318253,-0.6822042872728732,-9.501352712140854,0.04223507452512205,7.077007235583814,0.011844720975552435,0.018852082556841603,0.001288273521668878
5.4,-1.5314125919529986,-0.4668207456889404,-9.10645001944678,0.062385548227770066,7.069982894273404,0.01087104698702596,0.0167713962928727,0.0013199039370066989
5.6000000000000005,-0.8890632969705875,-0.2514826589727857,-8.83506234002091,0.1275606915417381,7.1883809843437545,0.03210410754026311,0.015107103685375507,0.0012854968924905976
5.800000000000001,-0.24893054981520923,-0.035783429960862236,-8.602461444850963,0.15041033168245277,7.521337580527178,0.06991718619965484,0.013843264761193647,0.001167146752340232
6.0,0.38882586758168586,0.17917404299977982,-8.976891824143472,0.10503746092195546,8.113098752827664,0.1107510101719142,0.012826101997791037,0.0010057782429425818
6.2,1.0325743751597636,0.3928473890305083,-10.140729303567946,0.06748893107863962,8.92542734896484,0.1478824004922737,0.011938697799426794,0.0008882394337922709
6.4,1.6816163986585924,0.607507616143486,-11.301328741679654,0.09852580895120723,9.875322649037724,0.17777900812166061,0.010870337513105892,0.0008461563414225192
6.6000000000000005,2.3232203115250365,0.8213584266331647,-11.663578385716997,0.12754915773848785,10.880643687324035,0.19753234535432296,0.009381561025429776,0.0008685923011545314
6.800000000000001,2.9675242987304076,1.0335367092057774,-10.965027303960873,0.1279215315308569,11.857735102654532,0.2045183201508856,0.00837350511661436,0.0009347803550922389
7.0,-2.6714957551932317,1.2459013941098145,-10.003733318116883,0.09412217402670812,12.728181112059854,0.1980814344157401,0.009259155358476368,0.000991508565286515
7.2,-2.0349362633918595,1.4578705481935417,-9.379861725416445,0.04419434234208945,13.435861594193781,0.1779564160108961,0.011974951876178783,0.0010433668313803597
7.4,-1.392322816920017,1.6658342937746338,-9.02408244190425,0.07861625168039583,13.926400937681148,0.14774247379828026,0.0163804321154561,0.0010940131402834364
7.6000000000000005,-0.756558391584366,1.88429970579099,-8.764549483086295,0.1353762010640997,14.15939502869415,0.11566069072589012,0.022544779024022764,0.0011616867596203095
7.800000000000001,-0.10659304726028597,2.0980364214519387,-8.645088510660127,0.14522133551068842,14.103327096514434,0.09592778142838805,0.0304868668012512,0.0012737707779049193
8.0,0.5378037293146186,2.3141379023025794,-9.237082676634092,0.10368021118829672,13.749634126332282,0.10729326197297039,0.039288751005109736,0.0013832151818361723
8.200000000000001,1.180141040302701,2.523731569250269,-10.436259266265598,0.08509110481534753,13.139268992994204,0.13960569017258254,0.046340146216099394,0.0013944635193014069
8.4,1.8203862103075616,2.7373765596174233,-11.441224149903437,0.10761903452029384,12.326365963645374,0.16985595947689344,0.04980619811661767,0.0013148581850691806
8.6,2.4628957802376577,2.953382759785629,-11.553888433903591,0.12917206074260434,11.415097458582407,0.1884186940185784,0.05093142541864398,0.0011799968307507293
8.8,3.1086088673420873,-3.120178542828081,-10.75400412232224,0.12549124870932035,10.549107902102016,0.19402953292686725,0.05147972262864797,0.001054082365664346
9.0,-2.5341876648712596,-2.905107857585023,-9.863062049046807,0.08551717297741586,9.795209559682267,0.18720276815562065,0.052044956309626286,0.0010168587114015104
9.200000000000001,-1.8895930198260777,-2.6912384886029366,-9.31093068237065,0.0486500935783915,9.168423155970247,0.17090778995267458,0.052438658338552616,0.0010858863707440545
9.4,-1.2477443864718547,-2.4767300129958825,-8.982562450046093,0.09717814988150973,8.654286354380943,0.14832741677678377,0.052340638293610964,0.0011595427635362366
9.600000000000001,-0.6053601084751231,-2.265069384786044,-8.728281555403083,0.14140235354471992,8.243811114525563,0.123626589627441,0.05191596196145572,0.001184319167447538
9.8,0.03897690135022882,-2.050932164068163,-8.748096751310896,0.13445198002962508,7.92136225926844,0.09864855285299788,0.05141797334918572,0.0011805885912997984
