time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
12.4,1.8521592138118461,1.022853913653253,0.0,0.0,0.0,0.0,0.07452631182968616,0.03321887713943726
12.600000000000001,2.527497346636564,1.2218534915420054,0.0,0.0,0.4729825707897881,0.47298257078978817,0.07472442431996267,0.0320464630636327
12.8,-3.1080751117630423,1.4312716607344749,-4.268012665609524,3.66055168958983,6.664867326009957,6.664867326009959,0.07830087615487476,0.029661294684254817
13.0,-2.337688946796076,1.6494946786634619,-7.868381369828595,4.1240089154310295,2.016462569623575,2.016462569623575,0.08980002378424008,0.029205708289032847
13.200000000000001,-1.7154151333803942,1.8464134924967874,-12.119315441821831,4.295533536022737,1.6148476264784206,1.6148476264784206,0.09848307957872748,0.027181794101442863
13.4,-1.1024895335261466,2.0579856948770745,-4.044113963282656,2.834337931386221,3.5014459218554843,3.5014459218554843,0.10858928613985581,0.024123276030146017
13.600000000000001,-0.42660505763676565,2.280274721382887,-7.827051914503848,3.6861885842012696,3.017681573969439,3.0176815739694396,0.11902628528575103,0.020764393184773564
13.8,0.23344930365264469,2.494209923039703,0.0,0.0,1.8258786011941641,1.8258786011941643,0.1251560280409952,0.01897418110787615
14.0,0.8609076266944798,2.7075100108776704,0.0,0.0,1.4927374227141164,1.4927374227141166,0.1231670631095767,0.017709534571117475
14.200000000000001,1.514715409881639,2.9137287457225947,0.0,0.0,3.1230168299916516,3.123016829991651,0.11802215812106927,0.016411871439501922
14.4,2.1210350065745622,3.138177245562669,0.0,0.0,4.401525519568691,2.287589609165977,0.11300961518039306,0.016271350215087986
14.600000000000001,2.76206010471058,-2.944533222390338,0.0,0.0,13.463289400904515,7.329861093649685,0.10582939985518654,0.018208528725167185
14.8,-2.8945990352846156,-2.7371869926435015,-0.5416804354561692,0.47760361951949937,7.204166134031518,3.6939227340940417,0.09974866018941007,0.0199699062627757
15.0,-2.2509156175514917,-2.5147582002963285,-4.4351075913083235,1.625652537426214,4.158417727591035,3.6659795210312778,0.09818561933934689,0.020437578623489258
15.200000000000001,-1.5841314376601177,-2.3197436761773567,-13.533494144073224,6.813291005256791,8.692163740656621,5.5409542990084795,0.10034214317177732,0.020376392743272232
15.4,-0.9961922330093298,-2.101096353112316,-6.447577941955416,1.604257204886997,0.48941924827029554,0.25805085776812836,0.10488299870242675,0.02062834301804742
15.600000000000001,-0.3312324246942119,-1.8785261908026496,-4.902500629435513,2.6782350870506533,0.34065578015121617,0.242235151187025,0.10856958013027906,0.02010093634795767
